~id,name:String,~label,abbreviation:String
1079,entry sequenced data set,databases,
1080,erwin,databases,
1081,essbase,databases,
1082,event sourcing,databases,
1083,exodus,databases,
1084,faircom isam,databases,
1085,filemaker pro,databases,
1086,firebird,databases,
1087,flexdata,databases,
1088,foxbase+,databases,
1089,foxpro,databases,
1090,frontbase,databases,
1091,functional database,databases,
1092,google cloud firestore,databases,
1093,graph-oriented object database,databases,
1094,ibm information management system,databases,ims
1095,ibm informix,databases,
1096,ibm netezza,databases,
1097,ibm puredata system for analytics,databases,
1098,ibm unidata,databases,
1099,ibm universe,databases,
1100,idms,databases,
1101,idmsx,databases,
1102,ids/1,databases,
1103,ids2 network database,databases,bull
1104,image,databases,
1105,independent logical file,databases,
1106,influxdb,databases,
1107,integrated database management system,databases,
1108,intelligent database,databases,
1109,intersystems caché,databases,
1110,mapper,databases,
1111,mariadb,databases,
1112,memcached,databases,
1113,microsoft access,databases,
1114,microsoft azure cosmos db,databases,
1115,microsoft azure sql database,databases,
1116,microsoft azure table storage,databases,
1117,microsoft jet,databases,
1118,microsoft sql server,databases,
1119,microsoft sql server 2014,databases,
1120,microsoft sql server 2016,databases,
1121,microsoft sql server 2017,databases,
1122,microsoft visual foxpro,databases,
1123,mimer,databases,
1124,mindscape lightspeed,databases,
1125,mnesia,databases,
1126,mongodb,databases,
1127,msql,databases,
1128,multics relational data store,databases,
1129,mysql,databases,
1130,mysql workbench,databases,
1131,national database language,databases,
1132,navision database,databases,
1133,neo4j,databases,
1134,network database,databases,
1135,nosql,databases,
1136,object-oriented database,databases,
1137,ole db,databases,
1138,onetick,databases,database
1139,on-line analytical processing,databases,
1140,operational database,databases,
1141,oracle,databases,
1142,oracle 10g,databases,
1143,oracle 11g,databases,
1144,oracle 12c,databases,
1145,oracle 13c,databases,
1146,oracle 18c,databases,
1147,oracle 19c,databases,
1148,oracle berkeley db,databases,
1149,oracle berkeley db java edition,databases,
1150,oracle berkeley db xml,databases,
1151,oracle golden gate veridata,databases,
1152,oracle rdb,databases,
1153,oracle xe,databases,express
1154,persistent object store,databases,pos
1155,pervasive.sql,databases,
1156,postgres,databases,
1157,postgresql,databases,
1158,query by example,databases,
1159,query patroller,databases,
1160,quest foglight,databases,
1161,quicksilver,databases,
1162,ravendb,databases,
1163,red brick intelligent sql,databases,
1164,redis,databases,database
1165,riak,databases,
1166,sap db,databases,
1167,shareplex,databases,oracle
1168,sql azure,databases,
1169,sqlbase,databases,
1170,sqlite,databases,
1171,ssas tabular,databases,
1172,static database management system,databases,
1173,sybase adaptive server enterprise,databases,ase
1174,sybase adaptive server iq multiplex,databases,
1175,sybase mobilink,databases,
1176,sybase sql anywhere studio,databases,
1177,sybase sql server,databases,
1178,sybase ultralite,databases,
1179,system r,databases,
1180,tamino,databases,
1181,teradata,databases,
1182,uds/sql,databases,
1183,unify,databases,
1184,versant,databases,
1185,very large database,databases,
1186,virtual storage access method,databases,vsam
1187,vsam,databases,
1188,watcom sql,databases,
1189,wonderware insql,databases,
1190,xbase,databases,
1191,zodb,databases,
1192,4th dimension,development tools,
1193,acu-bench,development tools,
1194,ads/online,development tools,
1195,advanced query tool,development tools,aqt
1196,advantage:gen,development tools,
1197,adw,development tools,
1198,aircom asset,development tools,
1199,akka actors,development tools,
1200,akka toolkit,development tools,
1201,aldec activehdl,development tools,
1202,allegro,development tools,
1203,allfusion gen,development tools,
1204,altera quartus-ii,development tools,
1205,altova mapforce,development tools,
1206,amazon redshift,development tools,
1207,anaconda,development tools,python
1208,android sdk,development tools,
1209,android studio,development tools,
1210,andromda,development tools,
1211,angular,development tools,
1212,angular 2,development tools,
1213,angular 4,development tools,
1214,angular 5,development tools,
1215,angular 6,development tools,
1216,angular 7,development tools,
1217,angular 8,development tools,
1218,angular cli,development tools,command line interface
1219,angular elements,development tools,
1220,angulardart,development tools,
1221,angularjs,development tools,
1222,antlr,development tools,
1223,apache ambari,development tools,
1224,apache ant,development tools,
1225,apache batik,development tools,
1226,apache cordova,development tools,
1227,apache crunch,development tools,
1228,apache flume,development tools,
1229,apache hive,development tools,
1230,apache nifi,development tools,
1231,apache sqoop,development tools,
1232,appbuilder,development tools,
1233,appcelerator titanium,development tools,
1234,appium,development tools,
1235,apple pay,development tools,
1236,apple webobjects 5,development tools,
1237,appman,development tools,
1238,aps - application productivity system,development tools,
1239,arcore,development tools,
1240,argouml,development tools,
1241,arm template,development tools,
1242,as/set,development tools,
1243,asp.net signalr,development tools,
1244,assembler mc6809,development tools,
1245,atlassian bitbucket,development tools,
1246,attunity,development tools,
1247,author-it,development tools,
1248,autofac,development tools,
1249,autoprefixer,development tools,css
1250,autotest,development tools,
1251,aws batch,development tools,
1252,aws cloudformation,development tools,
1253,aws database migration service,development tools,dms
1254,aws lambda,development tools,
1255,axure rp,development tools,
1256,baan tools,development tools,
1257,backbone.js,development tools,
1258,balsamiq mockups,development tools,
1259,bea visual café,development tools,
1260,behat,development tools,
1261,bem,development tools,block element modifier
1262,blazor,development tools,
1263,board station,development tools,mentor graphics
1264,bootstrap,development tools,
1265,borland c++,development tools,
1266,borland jbuilder,development tools,
1267,borland turbo c,development tools,
1268,borland turbo pascal,development tools,
1269,borland turbo prolog,development tools,
1270,bower,development tools,
1271,breeze.js,development tools,
1272,brew sdk,development tools,
1273,brew tools,development tools,
1274,bts,development tools,
1275,bugtracker,development tools,
1276,bugzilla,development tools,
1277,c/side,development tools,
1278,c++ builder,development tools,
1279,ca gen,development tools,
1280,ca librarian,development tools,
1281,ca test data manager,development tools,
1282,cacti,development tools,
1283,cactus,development tools,
1284,cadence,development tools,
1285,calypso automated testing tool,development tools,catt
1286,canoo webtest,development tools,
1287,case 2000,development tools,
1288,casestudio,development tools,
1289,castle windsor ioc,development tools,
1290,cat tool,development tools,
1291,cat@log,development tools,
1292,catalyst,development tools,
1293,ca-telon,development tools,
1294,ccc harvest,development tools,
1295,centura sql windows,development tools,
1296,ceph,development tools,
1297,chai,development tools,
1298,chart.js,development tools,
1299,cics websupport,development tools,
1300,cl,development tools,
1301,clear case,development tools,
1302,clear quest,development tools,
1303,cm synergy,development tools,continuus/telelogic
1304,cmake,development tools,
1305,cocoa interface builder,development tools,
1306,cocoapods,development tools,
1307,code composer studio,development tools,ccs
1308,code warrior,development tools,
1309,codegear delphi,development tools,
1310,codegear rad,development tools,
1311,codesniffer,development tools,php
1312,communicating sequential processes csp,development tools,
1313,composite application library,development tools,
1314,compuware qacenter,development tools,
1315,compuware qadirector,development tools,
1316,compuware qarun,development tools,
1317,compuware reconcile,development tools,
1318,compuware trackrecord,development tools,
1319,consurrent versions system,development tools,cvs
1320,continuus,development tools,
1321,cool:2e,development tools,
1322,cool:biz,development tools,
1323,cool:gen,development tools,
1324,cool:plex,development tools,
1325,coredata,development tools,
1326,coreimage,development tools,
1327,cpanel,development tools,
1328,create.js,development tools,
1329,cruisecontrol,development tools,
1330,cruisecontrol.net,development tools,
1331,cryengine,development tools,
1332,crystal reports,development tools,
1333,css grids,development tools,
1334,cucumber,development tools,
1335,cypress,development tools,
1336,d3.js,development tools,
1337,datamanager - visual soft,development tools,
1338,datamapper,development tools,
1339,db2adm,development tools,
1340,dbix::class,development tools,
1341,dbunit,development tools,
1342,delphi.net,development tools,
1343,design architect,development tools,mentor graphics
1344,design compiler,development tools,
1345,design/1,development tools,
1346,designer-2000,development tools,
1347,developer-2000,development tools,
1348,devexpress .net components,development tools,
1349,devexpress components,development tools,
1350,devexpress delphi components,development tools,
1351,devexpress xaf,development tools,
1352,devexpress xpo,development tools,
1353,devtrack,development tools,
1354,dezign for databases,development tools,
1355,dfsort,development tools,
1356,dirsync,development tools,
1357,dita open toolkit,development tools,dita-ot
1358,doctrine,development tools,
1359,dojo,development tools,
1360,dottrace,development tools,
1361,dox10,development tools,
1362,doxygen,development tools,
1363,dps,development tools,
1364,dragonfly,development tools,
1365,durandaljs,development tools,
1366,dynamic html,development tools,
1367,dynamicweb cms,development tools,
1368,dynatrace ajax,development tools,
1369,easycase,development tools,
1370,easymock,development tools,
1371,ecatt,development tools,
1372,eclipse,development tools,
1373,eclipse plugins,development tools,
1374,eclipse rcp,development tools,rich client project
1375,edit,development tools,
1376,edlund.net,development tools,
1377,eee,development tools,
1378,emacs,development tools,
1379,embarcadero c++ builder,development tools,
1380,embarcadero delphi,development tools,
1381,embarcadero rad studio,development tools,
1382,emerson deltav,development tools,
1383,emf,development tools,
1384,endevor,development tools,
1385,enfinity,development tools,
1386,entity framework,development tools,ef
1387,entity framework core,development tools,
1388,er/studio,development tools,
1389,e-sim,development tools,
1390,evc++ 4.0,development tools,
1391,expect,development tools,
1392,express.js,development tools,
1393,ext js,development tools,
1394,fabric,development tools,
1395,fiddler,development tools,
1396,fido,development tools,
1397,fileaid,development tools,
1398,fileaid db2,development tools,
1399,filemaker developer,development tools,
1400,firebase,development tools,
1401,firebug,development tools,
1402,flexera admin studio,development tools,
1403,flutter,development tools,
1404,fme,development tools,feature manipulation engine
1405,focal point,development tools,
1406,forehelp,development tools,
1407,formgn,development tools,
1408,forte,development tools,
1409,forte c,development tools,
1410,forte c++,development tools,
1411,forte for java,development tools,
1412,fpga express,development tools,
1413,fragments,development tools,android
1414,freescale mcu,development tools,
1415,fxcop,development tools,
1416,gcc,development tools,
1417,gdb,development tools,
1418,gemini,development tools,
1419,genesys,development tools,
1420,gerrit,development tools,
1421,gevent,development tools,
1422,gitlab,development tools,
1423,gnats,development tools,
1424,gns3,development tools,graphical network simulator-3
1425,gnu bison,development tools,
1426,gnu c,development tools,
1427,gojs,development tools,
1428,google app engine,development tools,
1429,google cast sdk,development tools,chromecast
1430,gopherjs,development tools,
1431,gradle,development tools,
1432,graphite,development tools,
1433,greendao,development tools,
